id,title,director_id,length,trailer_url,mpaa_rating,release_date,imdb_votes,release_year,adult,backdrop_path,budget,overview,tmdb_popularity,poster_path,revenue,tagline,tmdb_vote_average,tmdb_vote_count,imdb_id,tmdb_id,created_at,updated_at,awards,metascore,imdb_rating,Actor1,Actor 2,Actor 3,Actor 4,Director,Writer,Writer2,Income,Genre,Genre2,Studio,Studio2,Language,Language2,Country,Country2
1193,One Flew Over the Cuckoo's Nest (1975),,133,,R,1975-11-18 00:00:00 UTC,576,1975,false,/zFbKo9V1SVzndc8mydi92txe1jg.jpg,3000000,"While serving time for insanity at a state mental hospital, implacable rabble-rouser Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse Mildred Ratched.",1,/bYZumDpc1o0adyuAZjXqgkZ182m.jpg,108981275,"If he's crazy, what does that make you?",7,784,73486,510,2015-04-22 18:07:00 UTC,2015-04-22 18:45:23 UTC,Won 5 Oscars. Another 31 wins & 12 nominations.,79,8,Michael Berryman,Peter Brocco,Dean R. Brooks,Alonzo Brown,Milos Forman,Lawrence Hauben ,Bo Goldman ,3532.709166666667,Drama,NA,Fantasy Films,NA,English,NA,United States of America,NA
1194,Cheech and Chong's Up in Smoke (1978),,86,,R,1978-01-01 00:00:00 UTC,25,1978,false,/Kgidr24QuAUy50HBn0eYR4qIc2.jpg,0,"Two directionless musicans, a Chicano guitarist (Cheech Marin) and a White drummer (Tommy Chong), meet up in a chance encounter and embark on a series of odd adventures, including being the unwitting partcipants of a bizarre marijuana smuggling plot.",1,/8LQLT5H0QZmAsbdqhwY5uCvCds3.jpg,41590893,The Movie That'll Have You Rolling in the Aisles,6,71,78446,11455,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,N/A,0,7,Cheech Marin,Tommy Chong,Strother Martin,Edie Adams,"Lou Adler, Tommy Chong",Tommy Chong,Cheech Marin,0.0,Comedy,NA,Paramount Pictures,NA,English,Français,United States of America,NA
1196,Star Wars: Episode V - The Empire Strikes Back (1980),,124,,PG,1980-05-17 00:00:00 UTC,665,1980,false,/AkE7LQs2hPMG5tpWYcum847Knre.jpg,18000000,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",3,/6u1fYtxG5eqjhtCPDx04pJphQRW.jpg,538400000,The Adventure Continues...,7,2225,80684,1891,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Won 1 Oscar. Another 15 wins & 16 nominations.,78,8,Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Irvin Kershner,Leigh Brackett ,Lawrence Kasdan ,2891.1111111111113,Adventure,Action,Lucasfilm,NA,English,NA,United States of America,NA
1197,"Princess Bride, The (1987)",,98,,PG,1987-09-18 00:00:00 UTC,254,1987,false,/npIKgqpD8jbowpem9L3U4NUkEO3.jpg,16000000,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",1,/gpxjoE0yvRwIhFEJgNArtKtaN7S.jpg,30857814,It's as real as the feelings you feel.,7,693,93779,2493,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Nominated for 1 Oscar. Another 6 wins & 8 nominations.,77,8,Cary Elwes,Mandy Patinkin,Chris Sarandon,Christopher Guest,Rob Reiner,William Goldman ,William Goldman ,92.86133749999999,Adventure,Comedy,The Princess Bride Ltd.,Act III Communications,English,NA,United States of America,NA
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),,115,,PG,1981-06-12 00:00:00 UTC,553,1981,false,/dU1CArBM4YsKLfG8YvhtuTJJaGR.jpg,18000000,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",3,/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg,389925971,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,7,1670,82971,85,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Won 4 Oscars. Another 28 wins & 22 nominations.,90,8,Harrison Ford,Karen Allen,Paul Freeman,Ronald Lacey,Steven Spielberg,Lawrence Kasdan ,George Lucas ,2066.2553944444444,Adventure,Action,Paramount Pictures,Lucasfilm,English,Español,United States of America,NA
1200,Aliens (1986),,137,,R,1986-07-18 00:00:00 UTC,415,1986,false,/tgXaHtpmxj4SkMxBTi1Desl6Mc6.jpg,18500000,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story... all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",3,/nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg,131060248,This Time It's War,7,1173,90605,679,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Won 2 Oscars. Another 16 wins & 21 nominations.,87,8,Sigourney Weaver,Carrie Henn,Michael Biehn,Paul Reiser,James Cameron,James Cameron ,David Giler ,608.433772972973,Adventure,Action,Twentieth Century Fox Film Corporation,Brandywine Productions,English,NA,United States of America,United Kingdom
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",,161,,NOT RATED,1966-12-23 00:00:00 UTC,426,1966,false,/xGC2fY5KFmtuXnsuQwYQKFOLZFy.jpg,1200000,"While the Civil War rages between the Union and the Confederacy, three men – a quiet loner, a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",1,/v6TUio0GgIsK9pbW7FfFArbyECb.jpg,6000000,For three men the Civil War wasn't hell. It was practice.,7,881,60196,429,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,1 win.,90,8,Eli Wallach,Clint Eastwood,Lee Van Cleef,Aldo Giuffrè,Sergio Leone,Luciano Vincenzoni ,Sergio Leone ,400.0,Adventure,Action,United Artists,Constantin Film,Italiano,NA,Germany,Italy
1203,12 Angry Men (1957),,96,,NOT RATED,1957-04-10 00:00:00 UTC,362,1957,false,/lH2Ga8OzjU1XlxJ73shOlPx6cRw.jpg,340000,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",2,/qcL1YfkCxfhsdO6sDDJ0PpzMF9n.jpg,1000000,Life is in their hands. Death is on their minds.,8,641,50083,389,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Nominated for 3 Oscars. Another 18 wins & 6 nominations.,0,8,Martin Balsam,John Fiedler,Lee J. Cobb,E.G. Marshall,Sidney Lumet,Reginald Rose ,NA,194.11764705882354,Drama,NA,Orion-Nova Productions,NA,English,NA,United States of America,NA
1204,Lawrence of Arabia (1962),,216,,PG,1962-12-10 00:00:00 UTC,162,1962,false,/aSYxlJmM6393RF77ubSEYVKS5Ip.jpg,15000000,Lawrence of Arabia is the classic film from David Lean starring Peter O’Toole and based on the autobiography from Thomas Edward Lawrence who during the first World War was on assignment by the British Empire in Arabia. The film would become a cult classic and is known today as a masterpiece.,1,/we2lCeDzaeExUk68qyTDflHAq5m.jpg,70000000,A Mighty Motion Picture Of Action And Adventure!,7,268,56172,947,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Won 7 Oscars. Another 21 wins & 14 nominations.,100,8,Peter O'Toole,Alec Guinness,Anthony Quinn,Jack Hawkins,David Lean,T.E. Lawrence ,Robert Bolt ,366.66666666666663,Adventure,Drama,Columbia Pictures,Horizon Pictures (II),English,العربية,United States of America,United Kingdom
1206,"Clockwork Orange, A (1971)",,136,,X,1971-12-18 00:00:00 UTC,464,1971,false,/cuajHs7j41RiENdWMjimuGyna9A.jpg,2200000,"The head of a gang of toughs, in an insensitive futuristic society, is conditioned to become physically ill at sex and violence during a prison sentence. When he is released, he's brutally beaten by all of his old adversaries.",2,/hJYwfHxh9O7lyF7hTIT7ZoP8FYQ.jpg,26589000,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven. Money isn't everything!",7,824,66921,185,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Nominated for 4 Oscars. Another 12 wins & 13 nominations.,78,8,Malcolm McDowell,Patrick Magee,Michael Bates,Warren Clarke,Stanley Kubrick,Stanley Kubrick ,Anthony Burgess ,1108.590909090909,Drama,Crime,Warner Bros.,Hawk Films,English,NA,United States of America,United Kingdom
1207,To Kill a Mockingbird (1962),,129,,NOT RATED,1962-12-25 00:00:00 UTC,180,1962,false,/hC27Iu2ZI1AAvmHmn28xzq9JZSO.jpg,2000000,"To Kill A Mockingbird is the film adaptation of the classic book by Harper Lee. The film tells the story of a child in a small American town in the 1930’s where color prejudice, racial hatred, and taking the law into your own hands were everyday events. Gregory Peck would receive an Oscar for his excellent portrayal of a single father named Atticus Finch.",0,/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg,13129846,"If you have read the novel, you will relive every treasured moment... If not, a deeply moving experience awaits you!",7,107,56592,595,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Won 3 Oscars. Another 14 wins & 12 nominations.,0,8,Gregory Peck,John Megna,Frank Overton,Rosemary Murphy,Robert Mulligan,Harper Lee ,Horton Foote ,556.4923,Drama,NA,Brentwood Productions,Universal International Pictures (UI),English,NA,United States of America,NA
1208,Apocalypse Now (1979),,153,,R,1979-08-15 00:00:00 UTC,386,1979,false,/k91Dag8AZbhjIJqrtf7F1bQnGPg.jpg,31500000,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",2,/l8dn7rKbjP36PtHsViHGpzf5ey7.jpg,83471511,This is the end...,7,452,78788,28,2015-04-22 18:07:00 UTC,2015-04-22 18:45:50 UTC,Won 2 Oscars. Another 20 wins & 30 nominations.,90,8,Marlon Brando,Martin Sheen,Robert Duvall,Frederic Forrest,Francis Ford Coppola,John Milius,Francis Ford Coppola,164.9889238095238,Drama,Action,Zoetrope Studios,NA,English,Français,United States of America,NA
1209,Once Upon a Time in the West (C'era una volta il West) (1968),,175,,PG-13,1969-08-10 00:00:00 UTC,184,1968,false,/lagdbLlNPVVbFczUgRnGjdeKeQC.jpg,5000000,This classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,1,/rVAHRtAMhV8QVXQMQ8NxNbZXCDp.jpg,5321508,There were three men in her life. One to take her... one to love her... and one to kill her.,7,375,64116,335,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,5 wins & 4 nominations.,80,8,Claudia Cardinale,Henry Fonda,Jason Robards,Charles Bronson,Sergio Leone,Sergio Leone ,Sergio Donati ,6.43016,Drama,Action,Paramount Pictures,Finanzia San Marco,English,NA,United States of America,Italy
1210,Star Wars: Episode VI - Return of the Jedi (1983),,135,,PG,1983-05-25 00:00:00 UTC,528,1983,false,/bvJOpyHYWACDusvQvXxKEHFNjce.jpg,32350000,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",3,/jx5p0aHlbPXqe3AH9G15NvmWaqQ.jpg,572700000,The Empire Falls...,7,1817,86190,1892,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,Nominated for 4 Oscars. Another 15 wins & 14 nominations.,52,8,Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Richard Marquand,Lawrence Kasdan ,George Lucas ,1670.32457496136,Adventure,Action,Lucasfilm,NA,English,NA,United States of America,NA
1212,"Third Man, The (1949)",,104,,NOT RATED,1949-08-31 00:00:00 UTC,97,1949,false,/lrIuSWdC1LfKJZUnBX6axJxzZGe.jpg,0,"An American pulp writer arrives in post-WWII Vienna only to find that the friend who waited for him is killed under mysterious circumstances. The ensuing mystery entangles him in his friend's involvement in the black market, with the multinational police, and with his Czech girlfriend.",0,/zffkZuDHU7NJIw9O54JIaR5XOxv.jpg,596349,Hunted by men...Sought by WOMEN!,7,57,41959,1092,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,Won 1 Oscar. Another 4 wins & 4 nominations.,0,8,Joseph Cotten,Alida Valli,Orson Welles,Trevor Howard,Carol Reed,Graham Greene ,Graham Greene ,0.0,Thriller,Mystery,London Film Productions,British Lion Film Corporation,English,Deutsch,United Kingdom,Austria
1213,Goodfellas (1990),,146,,R,1990-09-18 00:00:00 UTC,612,1990,false,/daAvXBvlYyJXKEdqYIRVv6OgheT.jpg,25000000,"Henry Hill is a small time gangster, who takes part in a robbery with Jimmy Conway and Tommy De Vito, two other gangsters who have set their sights a bit higher. His two partners kill off everyone else involved in the robbery, and slowly start to climb up through the hierarchy of the Mob. Henry, however, is badly affected by his partners success, but will he stoop low enough to bring about the downfall of Jimmy and Tommy?",1,/pwpGfTImTGifEGgLb3s6LRPd4I6.jpg,46836394,Three Decades of Life in the Mafia.,7,755,99685,769,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,Won 1 Oscar. Another 42 wins & 24 nominations.,89,8,Robert De Niro,Ray Liotta,Joe Pesci,Lorraine Bracco,Martin Scorsese,Nicholas Pileggi ,Nicholas Pileggi ,87.34557600000001,Drama,Crime,Warner Bros. Pictures,NA,English,Italiano,United States of America,NA
1214,Alien (1979),,117,,R,1979-05-25 00:00:00 UTC,469,1979,false,/vMNl7mDS57vhbglfth5JV7bAwZp.jpg,11000000,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",3,/uU9R1byS3USozpzWJ5oz7YAkXyk.jpg,104931801,In space no one can hear you scream.,7,1658,78748,348,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,Won 1 Oscar. Another 15 wins & 18 nominations.,83,8,Tom Skerritt,Sigourney Weaver,Veronica Cartwright,Harry Dean Stanton,Ridley Scott,Dan O'Bannon ,Ronald Shusett ,853.9254636363637,Horror,Sci-Fi,Brandywine Productions,Twentieth Century-Fox Productions,English,Español,United States of America,United Kingdom
1217,Ran (1985),,162,,R,1985-06-01 00:00:00 UTC,66,1985,false,/3QWR9tyxLtCz7xANh7nyIxYPISp.jpg,0,"A story of greed, a lust for power, and ultimate revenge when an elderly lord abdicates to his three sons, and the two corrupt ones turn against him. A profound examination of the folly of war and the crumbling of one family under the weight of betrayal, greed, and the insatiable thirst for power.",0,/dwYUbrcQAyshW22yoUTzWwwC67b.jpg,313831,"",7,89,89881,11645,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,Won 1 Oscar. Another 29 wins & 18 nominations.,90,8,Tatsuya Nakadai,Akira Terao,Jinpachi Nezu,Daisuke Ryû,Akira Kurosawa,Akira Kurosawa ,Hideo Oguni ,0.0,Drama,War,Greenwich Film Productions,Herald Ace,日本語,NA,Japan,NA
1219,Psycho (1960),,109,,R,1960-06-16 00:00:00 UTC,353,1960,false,/3md49VBCeqY6MSNyAVY6d5eC6bA.jpg,806948,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",1,/sRTZv2dbyfuXTFEJfuEpCbECh6B.jpg,32000000,The master of suspense moves his cameras into the icy blackness of the unexplored!,7,458,54215,539,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,Nominated for 4 Oscars. Another 7 wins & 5 nominations.,0,8,Anthony Perkins,Vera Miles,John Gavin,Janet Leigh,Alfred Hitchcock,Joseph Stefano ,Robert Bloch ,3865.5591190510413,Crime,Horror,Shamley Productions,NA,English,NA,United States of America,NA
1220,"Blues Brothers, The (1980)",,133,,R,1980-06-17 00:00:00 UTC,126,1980,false,/qugcFtH0nsG6vfLFOzxNhPpuezV.jpg,27000000,"Direct out of jail, Jake Blues and his Brother Elwood are off on a “mission from God” to raise funds for the orphanage in which they grew up. The only thing they can do is do what they do best: play music. So they get their old band together and they're on their way yet not without getting in a bit of trouble here and there.",0,/wdcoPIqOHk3dJ1s3fQOGgrMDNYu.jpg,115229890,They'll never get caught. They're on a mission from God.,7,315,80455,525,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,1 win.,0,8,John Belushi,Dan Aykroyd,James Brown,Cab Calloway,John Landis,Dan Aykroyd,John Landis,326.77737037037036,Comedy,Action,Universal Pictures,NA,English,NA,United States of America,NA
1221,"Godfather: Part II, The (1974)",,200,,R,1974-12-20 00:00:00 UTC,656,1974,false,/xUU1melxrkb7IXl1F7PXrtZAWWl.jpg,13000000,"The continuing saga of the Corleone crime family tells the story of a young Vito Corleone growing up in Sicily and in 1910s New York; and follows Michael Corleone in the 1950s as he attempts to expand the family business into Las Vegas, Hollywood and Cuba",3,/tHbMIIF51rguMNSastqoQwR0sBs.jpg,47542841,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",8,1219,71562,240,2015-04-22 18:07:00 UTC,2015-04-22 18:45:51 UTC,Won 6 Oscars. Another 13 wins & 16 nominations.,80,9,Al Pacino,Robert Duvall,Diane Keaton,Robert De Niro,Francis Ford Coppola,Francis Ford Coppola ,Mario Puzo ,265.71416153846155,Drama,Crime,Paramount Pictures,The Coppola Company,English,Español,United States of America,NA
